order_id,order_date,customer_name,region,category,sub_category,sales,quantity,discount,profit
ORD-337744,2024-03-28,David Smith,Central,Technology,Copiers,923.54,8,0.1,129.3
ORD-337745,2025-06-04,John Delacruz,South,Furniture,Tables,240.78,2,0.1,33.71
ORD-337746,2024-10-24,Shawn Stevens,East,Furniture,Bookcases,558.74,9,0.03,117.34
ORD-337747,2024-10-07,William Harris,East,Office Supplies,Paper,894.69,1,0.1,125.26
ORD-337748,2025-07-02,Michael Johnson,South,Technology,Accessories,322.47,9,0.0,77.39
ORD-337749,2025-11-23,Ronald Smith,West,Office Supplies,Binders,106.21,10,0.03,22.3
ORD-337750,2025-07-13,John Hill,East,Office Supplies,Storage,945.12,2,0.03,198.48
ORD-337751,2024-12-31,Jose Galloway,East,Technology,Phones,903.5,2,0.07,153.6
ORD-337752,2024-12-18,Christopher Carey,South,Technology,Copiers,1149.24,7,0.1,160.89
ORD-337753,2024-08-19,Anna Shields,South,Office Supplies,Storage,957.14,7,0.03,201.0
ORD-337754,2023-08-14,Thomas Matthews,West,Technology,Accessories,1305.54,3,0.07,221.94
ORD-337755,2023-10-01,Stephen Cruz,Central,Technology,Copiers,1492.57,9,0.03,313.44
ORD-337756,2026-01-02,Kelly Dixon,Central,Office Supplies,Storage,1221.6,10,0.03,256.54
ORD-337757,2024-06-11,Taylor Aguirre,South,Office Supplies,Storage,200.57,10,0.0,48.14
ORD-337758,2024-07-07,Rebecca Mays,South,Technology,Copiers,554.98,8,0.03,116.55
ORD-337759,2024-10-12,Jacqueline Hurley,Central,Office Supplies,Storage,292.89,2,0.0,70.29
ORD-337760,2023-11-22,Terri Jennings,West,Furniture,Tables,213.5,1,0.0,51.24
ORD-337761,2024-07-16,Joseph Cross,Central,Office Supplies,Storage,396.38,10,0.07,67.38
ORD-337762,2023-11-27,Peter Baldwin,East,Furniture,Bookcases,80.14,6,0.07,13.62
ORD-337763,2023-09-08,April Lee,East,Office Supplies,Paper,1096.48,3,0.03,230.26
ORD-337764,2024-01-22,Sara Miller,South,Office Supplies,Binders,1050.27,4,0.07,178.55
ORD-337765,2023-11-30,Anthony Downs,West,Technology,Phones,1301.1,5,0.03,273.23
ORD-337766,2025-09-28,Brian Murphy,West,Office Supplies,Paper,1281.63,4,0.03,269.14
ORD-337767,2023-10-15,Gregory Adams,Central,Office Supplies,Binders,1351.65,9,0.07,229.78
ORD-337768,2024-11-27,Tyler Beltran,East,Office Supplies,Paper,751.93,9,0.1,105.27
ORD-337769,2023-12-14,Kristin Johnson,East,Office Supplies,Binders,944.41,1,0.07,160.55
ORD-337770,2024-09-24,Trevor Johnson,East,Furniture,Chairs,1349.65,6,0.03,283.43
ORD-337771,2024-09-07,Andrea Gilmore,Central,Furniture,Chairs,1018.97,10,0.1,142.66
ORD-337772,2026-02-28,Charles Carrillo,East,Furniture,Tables,1368.98,2,0.07,232.73
ORD-337773,2023-10-03,Ryan Arroyo,South,Technology,Copiers,1077.09,6,0.1,150.79
ORD-337774,2024-02-24,William Miller,East,Furniture,Tables,1074.44,4,0.1,150.42
ORD-337775,2024-05-04,Jacqueline Russell,East,Furniture,Tables,819.15,2,0.0,196.6
ORD-337776,2025-11-22,Michele Perez,South,Furniture,Chairs,78.73,9,0.1,11.02
ORD-337777,2026-03-20,Catherine Miller,Central,Office Supplies,Binders,1054.23,5,0.1,147.59
ORD-337778,2023-05-27,Charles Butler,East,Furniture,Bookcases,503.38,5,0.03,105.71
ORD-337779,2024-02-10,John Pennington,Central,Furniture,Chairs,1433.57,4,0.1,200.7
ORD-337780,2025-05-13,Savannah Brown,East,Furniture,Tables,1219.63,8,0.1,170.75
ORD-337781,2024-03-31,Susan Rivera,Central,Office Supplies,Storage,1455.3,6,0.0,349.27
ORD-337782,2023-10-26,Anthony Aguilar,East,Furniture,Bookcases,185.91,3,0.1,26.03
ORD-337783,2024-03-04,Sean Thomas,East,Technology,Accessories,877.82,2,0.07,149.23
ORD-337784,2025-08-24,James Potts,Central,Technology,Accessories,1071.34,10,0.1,149.99
ORD-337785,2025-10-14,Dana Pineda,East,Furniture,Tables,271.37,3,0.1,37.99
ORD-337786,2025-12-23,Rebecca Jones,South,Technology,Phones,1349.18,1,0.1,188.89
ORD-337787,2023-12-12,Bryan Castro,West,Technology,Accessories,1129.43,4,0.1,158.12
ORD-337788,2025-03-09,Eric Rivera,South,Furniture,Bookcases,869.11,4,0.03,182.51
ORD-337789,2024-03-27,Kristin Roach,South,Office Supplies,Binders,785.48,3,0.1,109.97
ORD-337790,2024-02-21,Joshua Owens,South,Furniture,Chairs,1287.55,7,0.03,270.39
ORD-337791,2024-09-22,Dr. Margaret Williamson,South,Furniture,Tables,177.6,9,0.03,37.3
ORD-337792,2023-05-19,Richard Frey,South,Office Supplies,Storage,977.23,7,0.07,166.13
ORD-337793,2026-03-20,Mrs. Michelle Murphy,South,Technology,Phones,622.73,8,0.07,105.86
ORD-337794,2024-01-20,Kristin Wood,West,Technology,Copiers,1423.55,5,0.03,298.95
ORD-337795,2024-02-13,Charles Harmon,South,Technology,Phones,658.55,2,0.1,92.2
ORD-337796,2024-09-13,Christine Williams,East,Furniture,Chairs,876.4,3,0.03,184.04
ORD-337797,2024-12-14,Jonathan Mosley,East,Technology,Accessories,1143.41,8,0.1,160.08
ORD-337798,2024-01-06,Manuel Smith,West,Furniture,Bookcases,1212.0,1,0.1,169.68
ORD-337799,2023-07-26,Katherine Mora DDS,South,Office Supplies,Paper,541.17,2,0.07,92.0
ORD-337800,2023-05-07,Joseph Rivera,West,Office Supplies,Binders,64.83,5,0.03,13.61
ORD-337801,2024-07-31,Anthony Brown,West,Technology,Accessories,877.83,5,0.07,149.23
ORD-337802,2023-06-11,Amanda Martin,Central,Furniture,Tables,452.66,5,0.0,108.64
ORD-337803,2024-09-22,Haley Ellis,East,Office Supplies,Storage,758.15,4,0.0,181.96
ORD-337804,2024-05-26,Shawn Perez,East,Office Supplies,Paper,401.5,7,0.1,56.21
ORD-337805,2024-03-25,Troy Simpson,South,Furniture,Tables,992.75,7,0.07,168.77
ORD-337806,2026-02-27,Colleen Lee,South,Office Supplies,Paper,176.75,6,0.07,30.05
ORD-337807,2024-04-10,Mitchell Edwards,East,Office Supplies,Storage,58.51,9,0.03,12.29
ORD-337808,2024-08-05,Anthony Gomez,East,Office Supplies,Storage,982.48,5,0.03,206.32
ORD-337809,2023-06-13,Helen Harvey,West,Technology,Accessories,1064.74,6,0.03,223.6
ORD-337810,2024-08-18,William Knapp,South,Furniture,Bookcases,279.06,7,0.0,66.97
ORD-337811,2024-09-15,Denise Garza,East,Office Supplies,Paper,85.38,2,0.1,11.95
ORD-337812,2023-07-22,Nicholas Berry,South,Office Supplies,Storage,1309.6,4,0.03,275.02
ORD-337813,2024-05-22,Shelley Davis,South,Furniture,Chairs,767.51,4,0.07,130.48
ORD-337814,2024-06-23,Lori Clarke,East,Technology,Phones,1024.95,6,0.1,143.49
ORD-337815,2024-11-08,Kevin Mclean,West,Furniture,Chairs,259.37,3,0.0,62.25
ORD-337816,2024-12-27,Angela Nelson,Central,Office Supplies,Binders,901.43,5,0.0,216.34
ORD-337817,2024-01-15,Melissa Wilson,South,Office Supplies,Storage,347.89,7,0.07,59.14
ORD-337818,2025-12-17,Christopher Foley,West,Technology,Accessories,953.07,10,0.07,162.02
ORD-337819,2026-02-19,James Perez,Central,Furniture,Chairs,1444.01,10,0.07,245.48
ORD-337820,2024-10-06,Pamela Williams,East,Office Supplies,Binders,112.81,4,0.03,23.69
ORD-337821,2025-06-13,Jeffrey Petersen,West,Office Supplies,Binders,321.03,1,0.07,54.58
ORD-337822,2026-02-14,Ian Miller,South,Furniture,Tables,223.26,2,0.07,37.95
ORD-337823,2023-11-09,Michael Mckenzie,East,Technology,Accessories,514.69,9,0.07,87.5
ORD-337824,2024-10-07,Rachel Harmon,South,Office Supplies,Paper,534.51,1,0.0,128.28
ORD-337825,2024-05-18,Richard Evans,South,Office Supplies,Paper,1022.91,4,0.03,214.81
ORD-337826,2024-01-24,Carolyn Pace,South,Technology,Phones,626.25,5,0.0,150.3
ORD-337827,2023-05-25,Daniel Martinez,East,Technology,Copiers,64.27,5,0.07,10.93
ORD-337828,2023-07-20,Oscar Leon,East,Furniture,Chairs,655.03,7,0.03,137.56
ORD-337829,2025-11-28,Darren Clayton,Central,Furniture,Tables,526.28,7,0.0,126.31
ORD-337830,2023-04-20,Brittany Grant,South,Office Supplies,Binders,959.05,3,0.03,201.4
ORD-337831,2025-02-18,Sarah Chang,West,Office Supplies,Binders,1366.32,3,0.07,232.27
ORD-337832,2023-09-29,James Hunt,East,Office Supplies,Storage,335.26,2,0.03,70.4
ORD-337833,2024-12-07,David Torres,East,Furniture,Bookcases,702.24,7,0.1,98.31
ORD-337834,2024-08-31,Randy Estes DDS,East,Technology,Phones,909.04,5,0.1,127.27
ORD-337835,2025-07-29,Kerry Powers,West,Technology,Copiers,855.99,6,0.03,179.76
ORD-337836,2025-07-20,Jordan Herman,Central,Technology,Accessories,994.07,4,0.0,238.58
ORD-337837,2024-10-16,Debbie Bailey,Central,Technology,Phones,597.63,6,0.1,83.67
ORD-337838,2023-10-31,Margaret Morris,Central,Technology,Phones,65.22,10,0.0,15.65
ORD-337839,2023-05-01,Carrie Reed,East,Furniture,Bookcases,1348.05,10,0.0,323.53
ORD-337840,2026-03-16,Joshua Briggs,Central,Technology,Accessories,552.4,9,0.03,116.0
ORD-337841,2025-02-08,Jessica Flowers,East,Office Supplies,Paper,1395.09,5,0.0,334.82
ORD-337842,2025-09-01,Michael Rios Jr.,Central,Furniture,Tables,771.13,7,0.1,107.96
ORD-337843,2025-10-23,Duane Cooper,South,Technology,Phones,998.06,2,0.1,139.73
ORD-337844,2023-05-21,Gwendolyn Martin,South,Office Supplies,Paper,105.95,9,0.03,22.25
ORD-337845,2024-12-24,Rachel Garcia,West,Furniture,Tables,476.72,4,0.0,114.41
ORD-337846,2023-08-12,Maria Chapman,Central,Office Supplies,Binders,390.28,5,0.0,93.67
ORD-337847,2024-01-29,Timothy Moreno,South,Furniture,Tables,396.01,6,0.07,67.32
ORD-337848,2025-10-08,Paul Turner,East,Technology,Phones,901.66,4,0.03,189.35
ORD-337849,2026-01-09,Deanna Parker,South,Furniture,Tables,1358.03,8,0.07,230.87
ORD-337850,2024-05-17,Elizabeth Harris,Central,Furniture,Bookcases,1399.73,10,0.07,237.95
ORD-337851,2023-08-06,Gerald Gonzalez,East,Technology,Phones,1027.4,10,0.1,143.84
ORD-337852,2024-07-19,Michael Charles,Central,Technology,Copiers,1031.78,9,0.07,175.4
ORD-337853,2023-04-15,John Torres,East,Furniture,Bookcases,1324.76,7,0.03,278.2
ORD-337854,2025-07-09,Katherine Gonzalez,East,Furniture,Tables,1196.15,1,0.1,167.46
ORD-337855,2025-12-14,Chelsea Hill,East,Furniture,Bookcases,387.09,9,0.07,65.81
ORD-337856,2025-05-20,Kristen Mitchell,Central,Office Supplies,Paper,1254.18,9,0.07,213.21
ORD-337857,2024-03-04,Alan Burch,East,Furniture,Chairs,390.05,7,0.03,81.91
ORD-337858,2023-04-15,Kenneth Taylor,South,Technology,Phones,1132.7,2,0.03,237.87
ORD-337859,2025-02-10,Denise Collins MD,East,Technology,Copiers,422.12,5,0.03,88.65
ORD-337860,2025-02-02,Kenneth Austin,South,Office Supplies,Paper,374.5,3,0.07,63.66
ORD-337861,2025-06-10,Alexandra Fisher,West,Technology,Phones,671.67,8,0.1,94.03
ORD-337862,2023-05-15,Justin Ramos,South,Furniture,Chairs,65.42,1,0.0,15.7
ORD-337863,2025-04-29,Michael Shah,West,Furniture,Tables,1115.03,2,0.07,189.56
ORD-337864,2024-11-20,Sara Jackson,South,Furniture,Chairs,721.18,3,0.07,122.6
ORD-337865,2026-01-30,Mr. David Jones,Central,Furniture,Chairs,948.22,3,0.07,161.2
ORD-337866,2024-12-21,Lauren Moore,West,Technology,Copiers,128.16,3,0.07,21.79
ORD-337867,2024-03-25,Peter Dougherty,Central,Furniture,Tables,1235.14,2,0.0,296.43
ORD-337868,2023-07-12,Diana Nichols,West,Furniture,Tables,945.07,2,0.03,198.46
ORD-337869,2024-11-16,Phillip Randall,South,Technology,Copiers,1207.89,6,0.0,289.89
ORD-337870,2024-10-20,Allison Stokes,South,Office Supplies,Binders,1238.94,2,0.1,173.45
ORD-337871,2024-03-20,William Bean,West,Office Supplies,Storage,355.32,6,0.1,49.74
ORD-337872,2026-03-11,Ashley Baker,East,Office Supplies,Binders,1228.04,6,0.0,294.73
ORD-337873,2023-04-14,Kerry Powell,East,Technology,Accessories,356.55,8,0.0,85.57
ORD-337874,2023-08-06,Kevin Carson,West,Office Supplies,Paper,1197.2,6,0.03,251.41
ORD-337875,2023-04-20,Victoria Bowen,Central,Office Supplies,Binders,1353.47,1,0.03,284.23
ORD-337876,2024-12-01,Elizabeth Tran,East,Technology,Copiers,341.9,6,0.0,82.06
ORD-337877,2023-09-24,Jillian Soto,Central,Furniture,Tables,98.16,3,0.07,16.69
ORD-337878,2024-06-21,Billy Hall,Central,Technology,Copiers,915.54,1,0.07,155.64
ORD-337879,2024-06-27,Elizabeth Zamora,East,Office Supplies,Paper,1296.42,9,0.03,272.25
ORD-337880,2026-02-12,Blake Stevenson,West,Technology,Copiers,277.27,3,0.0,66.54
ORD-337881,2025-06-10,Dean Neal,South,Furniture,Chairs,1309.89,7,0.03,275.08
ORD-337882,2023-11-19,Natalie Wallace,East,Office Supplies,Storage,258.41,3,0.03,54.27
ORD-337883,2023-10-26,Gregory Poole,South,Office Supplies,Binders,668.22,3,0.0,160.37
ORD-337884,2023-07-12,Daniel Martinez,East,Furniture,Bookcases,325.36,1,0.07,55.31
ORD-337885,2024-01-16,Maureen Campbell,Central,Furniture,Chairs,958.94,4,0.03,201.38
ORD-337886,2024-01-01,Deborah Brewer,South,Furniture,Chairs,319.62,10,0.03,67.12
ORD-337887,2024-01-02,Abigail Guzman,East,Technology,Phones,701.36,4,0.1,98.19
ORD-337888,2024-11-08,Alexis Jefferson,East,Technology,Accessories,1080.16,10,0.07,183.63
ORD-337889,2024-11-27,Andrew Gonzalez,West,Technology,Copiers,1255.7,2,0.07,213.47
ORD-337890,2023-04-17,Mrs. Jennifer Richardson,South,Furniture,Chairs,1453.49,5,0.1,203.49
ORD-337891,2024-12-26,Frank Williams,West,Furniture,Tables,1448.3,4,0.0,347.59
ORD-337892,2023-05-22,Brian West,East,Office Supplies,Binders,816.5,4,0.1,114.31
ORD-337893,2024-08-29,Caitlin Matthews,East,Technology,Accessories,114.83,1,0.03,24.11
ORD-337894,2024-12-02,Vickie Perez,West,Office Supplies,Paper,1350.53,2,0.03,283.61
ORD-337895,2025-04-23,Christopher Orr,East,Furniture,Bookcases,472.81,9,0.07,80.38
ORD-337896,2026-01-22,John Strong,East,Technology,Phones,995.76,4,0.07,169.28
ORD-337897,2023-09-19,Brittney Padilla,East,Technology,Phones,534.04,7,0.07,90.79
ORD-337898,2023-05-22,Heidi Williams,East,Technology,Accessories,59.39,10,0.0,14.25
ORD-337899,2023-12-15,Jack Hill,East,Furniture,Tables,492.64,5,0.1,68.97
ORD-337900,2024-03-30,Justin Walker,East,Furniture,Bookcases,882.46,6,0.03,185.32
ORD-337901,2024-09-16,James Mathews,West,Furniture,Tables,1316.83,5,0.1,184.36
ORD-337902,2024-02-04,John Webb,East,Office Supplies,Binders,1406.79,9,0.07,239.15
ORD-337903,2023-05-05,Brittany Perez,South,Technology,Phones,1103.09,2,0.0,264.74
ORD-337904,2023-04-16,Robert Boyle,West,Office Supplies,Storage,716.26,10,0.07,121.76
ORD-337905,2024-01-13,David Ortiz,East,Technology,Phones,1276.85,2,0.07,217.06
ORD-337906,2023-11-10,Maria Greene,West,Technology,Phones,800.94,8,0.0,192.23
ORD-337907,2024-03-14,Timothy Reed,Central,Furniture,Chairs,636.87,2,0.1,89.16
ORD-337908,2024-11-14,Alexandria Holt,West,Office Supplies,Paper,580.44,3,0.07,98.67
ORD-337909,2025-06-21,Randall Willis,West,Furniture,Tables,133.88,8,0.07,22.76
ORD-337910,2025-03-05,Lynn Baker,South,Technology,Accessories,428.82,8,0.0,102.92
ORD-337911,2023-11-23,Elizabeth Castro,East,Office Supplies,Paper,306.26,1,0.1,42.88
ORD-337912,2024-08-25,Sarah Williams,Central,Furniture,Chairs,1242.63,9,0.1,173.97
ORD-337913,2023-05-11,Paul Alvarado,East,Furniture,Bookcases,684.04,8,0.07,116.29
ORD-337914,2023-06-09,Matthew Mclaughlin PhD,West,Technology,Phones,519.83,8,0.03,109.16
ORD-337915,2025-11-28,Jermaine Clarke,East,Office Supplies,Binders,1071.33,4,0.0,257.12
ORD-337916,2025-08-21,Christopher Jones,East,Technology,Phones,288.84,8,0.07,49.1
ORD-337917,2024-02-22,Shane Davis,Central,Furniture,Chairs,414.49,3,0.07,70.46
ORD-337918,2026-02-02,Peter Jenkins,West,Furniture,Tables,343.36,5,0.03,72.11
ORD-337919,2024-06-10,Tiffany Knox,Central,Office Supplies,Paper,1002.4,7,0.1,140.34
ORD-337920,2026-01-16,Jennifer Thompson,South,Furniture,Tables,933.57,6,0.0,224.06
ORD-337921,2025-01-26,William Skinner,Central,Office Supplies,Paper,1147.07,1,0.03,240.88
ORD-337922,2023-06-29,Jeff Moyer,West,Office Supplies,Storage,880.98,8,0.0,211.44
ORD-337923,2024-09-29,Lee Crawford,South,Technology,Accessories,724.36,6,0.07,123.14
ORD-337924,2024-01-02,Rachel Horton,Central,Office Supplies,Storage,116.08,2,0.03,24.38
ORD-337925,2025-11-02,Deanna Harrington,East,Furniture,Bookcases,934.8,3,0.1,130.87
ORD-337926,2025-06-16,Alan Tran,South,Office Supplies,Storage,223.03,1,0.0,53.53
ORD-337927,2025-05-17,Andrea Underwood,Central,Office Supplies,Binders,193.13,9,0.1,27.04
ORD-337928,2024-10-21,James Morris,West,Technology,Phones,998.36,10,0.03,209.66
ORD-337929,2024-07-28,Jeffrey Smith MD,Central,Technology,Copiers,1105.63,5,0.03,232.18
ORD-337930,2024-01-15,Ashley Newton,West,Technology,Accessories,783.11,1,0.0,187.95
ORD-337931,2023-09-24,Mr. Dennis Johnson,East,Technology,Phones,336.85,3,0.0,80.84
ORD-337932,2024-07-06,Jacob Reyes,West,Technology,Copiers,941.68,5,0.1,131.84
ORD-337933,2025-04-13,Kara Ward,Central,Technology,Accessories,994.71,9,0.07,169.1
ORD-337934,2026-01-08,Richard Gilbert,West,Technology,Accessories,955.7,10,0.07,162.47
ORD-337935,2026-01-08,Jennifer Holt,East,Furniture,Tables,720.07,8,0.1,100.81
ORD-337936,2026-01-05,Heidi Clark,West,Furniture,Chairs,514.42,5,0.1,72.02
ORD-337937,2025-06-26,Lisa Garcia,Central,Office Supplies,Paper,764.33,5,0.07,129.94
ORD-337938,2024-02-11,Andrew Martin,West,Furniture,Bookcases,1263.47,8,0.03,265.33
ORD-337939,2024-02-14,Scott Brown,South,Office Supplies,Paper,1368.62,3,0.07,232.67
ORD-337940,2023-08-13,James King,Central,Furniture,Chairs,633.03,3,0.03,132.94
ORD-337941,2025-06-12,Joe Marsh,South,Technology,Copiers,470.55,4,0.03,98.82
ORD-337942,2025-09-22,David Garcia,East,Furniture,Chairs,1400.72,6,0.03,294.15
ORD-337943,2025-10-02,Tracy Rivera,West,Technology,Phones,1458.69,6,0.1,204.22
ORD-337944,2025-12-26,Donald Gutierrez MD,Central,Furniture,Chairs,852.36,3,0.07,144.9
ORD-337945,2025-05-28,William Gardner,East,Office Supplies,Binders,1095.81,9,0.07,186.29
ORD-337946,2023-08-22,Michael Todd,East,Office Supplies,Binders,1108.07,7,0.07,188.37
ORD-337947,2024-11-15,Robert Moore,Central,Furniture,Bookcases,916.69,2,0.03,192.5
ORD-337948,2026-02-20,Frank Bridges,East,Office Supplies,Storage,710.01,5,0.0,170.4
ORD-337949,2024-05-03,Brittany Willis,East,Technology,Accessories,177.67,8,0.1,24.87
ORD-337950,2024-09-15,Brian Miller,South,Furniture,Bookcases,94.63,10,0.03,19.87
ORD-337951,2024-03-04,Zachary Rogers,West,Furniture,Chairs,486.46,2,0.0,116.75
ORD-337952,2023-09-08,Kathleen Garcia,South,Technology,Accessories,871.12,2,0.07,148.09
ORD-337953,2026-01-03,Scott Clark,East,Office Supplies,Binders,895.6,10,0.07,152.25
ORD-337954,2025-04-06,Beth Duffy,Central,Furniture,Tables,479.43,4,0.1,67.12
ORD-337955,2024-10-13,Reginald Little,South,Office Supplies,Paper,278.37,3,0.1,38.97
ORD-337956,2025-10-11,Alyssa Lopez,South,Furniture,Chairs,992.09,2,0.1,138.89
ORD-337957,2023-07-05,David Contreras,East,Technology,Phones,1065.99,5,0.07,181.22
ORD-337958,2024-11-04,Christopher Klein,Central,Office Supplies,Paper,585.13,7,0.1,81.92
ORD-337959,2024-10-18,Joseph Arroyo,East,Technology,Phones,138.7,7,0.03,29.13
ORD-337960,2024-09-19,Jenny Levine,South,Office Supplies,Storage,581.71,6,0.1,81.44
ORD-337961,2023-11-23,Matthew Wagner,Central,Furniture,Bookcases,1415.0,9,0.0,339.6
ORD-337962,2023-08-18,Steven Shelton,East,Technology,Copiers,374.54,8,0.03,78.65
ORD-337963,2025-07-02,Amy Sanchez,West,Technology,Phones,238.71,6,0.03,50.13
ORD-337964,2025-03-13,Kyle Evans,East,Technology,Phones,341.38,5,0.1,47.79
ORD-337965,2024-01-03,Kristen Alexander,South,Furniture,Bookcases,413.94,3,0.07,70.37
ORD-337966,2025-08-17,Miss Rebecca Patel,South,Office Supplies,Storage,1497.4,1,0.07,254.56
ORD-337967,2024-12-06,Dawn Clay,West,Office Supplies,Storage,1363.9,4,0.0,327.34
ORD-337968,2025-08-25,Jennifer Salazar,East,Furniture,Bookcases,791.34,4,0.0,189.92
ORD-337969,2024-06-08,Jennifer Bautista,West,Office Supplies,Storage,99.3,9,0.0,23.83
ORD-337970,2024-06-23,Lisa Chung,South,Office Supplies,Paper,1482.71,4,0.03,311.37
ORD-337971,2025-07-09,Michael Williams,West,Furniture,Tables,1285.52,1,0.0,308.52
ORD-337972,2023-06-27,Eric Clarke,Central,Technology,Phones,1003.38,2,0.0,240.81
ORD-337973,2024-05-10,Jennifer Chandler,Central,Technology,Phones,312.82,8,0.03,65.69
ORD-337974,2025-12-31,Barbara Garcia,West,Furniture,Bookcases,928.63,10,0.0,222.87
ORD-337975,2025-02-12,John Jordan,South,Furniture,Bookcases,969.11,8,0.0,232.59
ORD-337976,2024-03-30,Joseph Silva,West,Office Supplies,Storage,1230.66,3,0.03,258.44
ORD-337977,2025-05-14,Martin Hughes,South,Office Supplies,Binders,714.67,4,0.03,150.08
ORD-337978,2024-03-05,Alicia Ritter,South,Furniture,Bookcases,1489.29,1,0.0,357.43
ORD-337979,2025-09-21,Mr. Henry Flowers,West,Office Supplies,Binders,1252.45,5,0.07,212.92
ORD-337980,2024-04-26,Lisa Guzman,East,Furniture,Chairs,1095.61,7,0.0,262.95
ORD-337981,2024-01-15,Lisa Little,East,Office Supplies,Paper,453.15,1,0.0,108.76
ORD-337982,2025-07-19,Thomas Williams,West,Office Supplies,Storage,1181.55,5,0.07,200.86
ORD-337983,2024-01-04,Catherine Ryan,East,Office Supplies,Storage,1143.0,6,0.0,274.32
ORD-337984,2023-11-05,Katherine Snyder,Central,Furniture,Chairs,656.29,4,0.07,111.57
ORD-337985,2024-11-22,Karen Jones,South,Office Supplies,Storage,686.81,1,0.0,164.83
ORD-337986,2024-11-05,Walter Davis,Central,Technology,Accessories,917.87,5,0.03,192.75
ORD-337987,2025-03-10,Shannon Murphy,East,Technology,Accessories,345.91,2,0.03,72.64
ORD-337988,2023-08-09,Kevin Gallagher,East,Furniture,Bookcases,896.07,6,0.1,125.45
ORD-337989,2023-09-29,Mark Davidson,South,Office Supplies,Binders,827.53,10,0.03,173.78
ORD-337990,2024-07-27,Janet Moore,Central,Office Supplies,Storage,1013.63,10,0.1,141.91
ORD-337991,2025-04-07,Tamara Wade,South,Technology,Copiers,1096.46,9,0.07,186.4
ORD-337992,2024-08-18,Sandra Hawkins,Central,Furniture,Chairs,1131.74,9,0.07,192.4
ORD-337993,2025-11-01,Jessica Baldwin,East,Office Supplies,Paper,1341.24,6,0.07,228.01
ORD-337994,2025-09-13,Jeremy Mcdaniel,East,Office Supplies,Storage,258.9,7,0.1,36.25
ORD-337995,2024-11-22,Frederick Rodriguez,South,Technology,Phones,1146.72,7,0.03,240.81
ORD-337996,2024-01-16,Kaitlyn Pittman,West,Technology,Copiers,445.91,2,0.1,62.43
ORD-337997,2024-07-31,James Shaffer,West,Furniture,Bookcases,1133.03,3,0.07,192.62
ORD-337998,2025-03-14,Laura Franklin MD,West,Technology,Phones,903.41,7,0.07,153.58
ORD-337999,2024-04-02,Sarah Gordon,East,Office Supplies,Binders,1059.66,9,0.07,180.14
ORD-338000,2024-12-07,Matthew Galvan,West,Furniture,Tables,1034.85,8,0.07,175.92
ORD-338001,2025-01-12,Robert Diaz,East,Office Supplies,Binders,598.38,3,0.1,83.77
ORD-338002,2025-11-07,Tony Contreras,Central,Furniture,Chairs,252.11,10,0.0,60.51
ORD-338003,2025-03-17,Paula Jones,East,Technology,Phones,533.42,5,0.1,74.68
ORD-338004,2024-03-21,Diana Ayala DVM,West,Office Supplies,Paper,84.89,4,0.0,20.37
ORD-338005,2025-09-07,Caitlin Collins,Central,Office Supplies,Storage,446.88,8,0.07,75.97
ORD-338006,2023-10-30,Anne West,East,Furniture,Tables,679.73,10,0.1,95.16
ORD-338007,2024-09-24,Sara Bennett,East,Technology,Phones,123.05,7,0.1,17.23
ORD-338008,2024-11-09,Christina Anderson,Central,Furniture,Chairs,1183.75,9,0.03,248.59
ORD-338009,2023-09-27,Becky Hancock,South,Technology,Accessories,1369.02,9,0.0,328.56
ORD-338010,2025-03-22,Angel Kaufman,South,Technology,Copiers,791.54,9,0.07,134.56
ORD-338011,2023-05-27,Holly Gallegos,Central,Technology,Accessories,1322.83,2,0.07,224.88
ORD-338012,2025-01-06,Andrew Arnold,Central,Furniture,Chairs,1042.42,5,0.03,218.91
ORD-338013,2023-08-11,Kimberly Zimmerman,West,Furniture,Chairs,399.86,9,0.03,83.97
ORD-338014,2023-06-29,Carl Gregory,Central,Technology,Copiers,96.43,1,0.03,20.25
ORD-338015,2023-11-22,Marcus Robinson,East,Furniture,Tables,1142.63,9,0.03,239.95
ORD-338016,2023-07-23,Richard Yates,West,Furniture,Chairs,338.84,8,0.07,57.6
ORD-338017,2026-03-19,Jamie Bond,East,Technology,Phones,1404.12,8,0.0,336.99
ORD-338018,2026-02-26,Natasha Randolph,West,Furniture,Bookcases,988.42,1,0.07,168.03
ORD-338019,2023-11-05,Robert Kim DDS,South,Technology,Accessories,801.88,2,0.0,192.45
ORD-338020,2024-03-20,Stephen Zavala,West,Office Supplies,Storage,361.71,8,0.0,86.81
ORD-338021,2025-11-09,Dale Williams,West,Technology,Phones,1078.63,4,0.1,151.01
ORD-338022,2023-08-08,Bryan Buchanan,West,Furniture,Bookcases,983.11,5,0.1,137.64
ORD-338023,2023-12-21,Theresa Weeks,West,Furniture,Bookcases,715.22,5,0.07,121.59
ORD-338024,2024-09-28,Brenda Walker,South,Furniture,Bookcases,1381.79,2,0.03,290.18
ORD-338025,2023-11-15,Kristina Nelson,South,Technology,Copiers,281.7,8,0.07,47.89
ORD-338026,2024-06-07,Wayne Harris,South,Technology,Accessories,895.74,3,0.03,188.11
ORD-338027,2024-06-14,Andrea Martin,South,Furniture,Chairs,1435.92,10,0.07,244.11
ORD-338028,2023-05-24,Keith Salazar,West,Furniture,Bookcases,1099.21,10,0.0,263.81
ORD-338029,2024-02-03,Julia Russell,West,Furniture,Chairs,891.6,3,0.07,151.57
